month_date_yyyymm,postal_code,zip_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202602,02889,"warwick, ri",493700.0,0.0619,0.1551,29,-0.1212,-0.3256,33.0,-0.3702,-0.1382,34,0.2143,0.2143,0,,,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-0.0328,-0.0386,45.0,-0.0426,0.1688,374.0,0.0019,0.267,1261.0,0.0469,-0.1301,473356.0,0.0338,0.0102,78,-0.0882,-0.0432,1.5517,0.1275,0.6564,0.0
202602,02822,"exeter, ri",656000.0,-0.0059,-0.2973,4,0.0,0.0,19.0,-0.5575,-0.884,6,0.5,2.0,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4.0,0.0,-0.4286,346.0,-0.0408,0.3698,1586.0,-0.1642,-0.4915,606988.0,0.0061,-0.7493,8,0.0,-0.3043,1.0,0.0,-0.75,1.0
202602,02822,"exeter, ri",656000.0,-0.0059,-0.2973,4,0.0,0.0,19.0,-0.5575,-0.884,4,0.0,1.0,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4.0,0.0,-0.4286,346.0,-0.0408,0.3698,1586.0,-0.1642,-0.4915,606988.0,0.0061,-0.7493,7,-0.125,-0.3913,1.0,0.0,-0.75,1.0
202602,02822,"exeter, ri",784400.0,0.1887,-0.1597,3,-0.25,-0.25,135.0,2.1034,-0.1867,6,0.5,2.0,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4.0,0.0,-0.4286,357.0,-0.0102,0.4135,2094.0,0.1036,-0.3286,640729.0,0.062,-0.7353,8,0.0,-0.3043,1.3333,0.3333,-0.4167,1.0
202602,02822,"exeter, ri",784400.0,0.1887,-0.1597,3,-0.25,-0.25,135.0,2.1034,-0.1867,4,0.0,1.0,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4.0,0.0,-0.4286,357.0,-0.0102,0.4135,2094.0,0.1036,-0.3286,640729.0,0.062,-0.7353,7,-0.125,-0.3913,1.3333,0.3333,-0.4167,1.0
202602,02822,"exeter, ri",656000.0,-0.0059,-0.2973,4,0.0,0.0,19.0,-0.5575,-0.884,6,0.5,2.0,0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4.0,0.0,-0.4286,346.0,-0.0408,0.3698,1586.0,-0.1642,-0.4915,606988.0,0.0061,-0.7493,8,0.0,-0.3043,1.0,0.0,-0.75,1.0
202602,02909,"providence, ri",378650.0,-0.0033,0.0277,18,-0.0278,0.8421,38.0,-0.1573,1.2059,8,-0.3333,-0.3333,2,,,0.0488,0.0488,0.0488,6.0,0.5,2.0,0.1463,0.0647,0.0923,17.0,0.0,0.2593,349.0,0.032,0.3178,1191.0,0.0285,-0.0996,381918.0,0.0068,0.0109,35,-0.0143,0.4375,0.9714,0.027,-0.4496,1.0
202602,02828,"greenville, ri",447450.0,-0.0774,-0.387,4,-0.5,-0.2,54.0,0.2588,1.3261,4,0.0,0.0,0,,,0.0,0.0,0.0,0.0,,-1.0,0.0,0.0,-0.1667,7.0,0.0,1.0,409.0,0.1916,0.1644,1381.0,-0.0083,-0.4287,793700.0,0.2164,-0.2155,11,-0.25,0.3125,1.75,0.875,1.05,1.0
202602,02828,"greenville, ri",447450.0,-0.0774,-0.387,4,-0.5,-0.2,54.0,0.2588,1.3261,0,-1.0,-1.0,0,,,0.0,0.0,0.0,0.0,,-1.0,0.0,0.0,-0.1667,7.0,0.0,1.0,409.0,0.1916,0.1644,1381.0,-0.0083,-0.4287,793700.0,0.2164,-0.2155,11,-0.2143,0.375,1.75,0.875,1.05,1.0
202602,02816,"coventry, ri",553038.0,0.0057,-0.0463,40,-0.1837,0.0256,67.0,0.1652,0.5314,16,0.0,-0.4286,0,,,0.0,0.0,0.0,12.0,0.0,2.0,0.1169,0.0078,0.079,46.0,-0.0612,-0.0316,343.0,0.0,0.0361,1614.0,-0.03,-0.1033,599340.0,0.0101,-0.028,86,-0.1042,-0.0171,1.15,0.15,-0.0679,0.0
